date,tournament,round,type,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2025-07-23,China Open 2025,Round 1,WD,Pearly TAN / THINAAH Muralitharan,3,2223,ONG Xin Yee / Carmen TING,38,1648
2025-07-23,China Open 2025,Round 1,WD,Yuki FUKUSHIMA / Mayu MATSUMOTO,9,2074,CHANG Tak Ching / YANG Ching Tun,20,1735
2025-07-23,China Open 2025,Round 1,WD,Rui HIROKAMI / Sayaka HIROTA,99,1851,Gabriela STOEVA / Stefani STOEVA,15,2015
2025-07-23,China Open 2025,Round 1,MD,Christo POPOV / Toma Junior POPOV,20,1904,Kevin LEE / Ty Alexander LEONG,65,1662
2025-07-23,China Open 2025,Round 1,WD,Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI,10,1966,SUNG Shuo Yun / YU Chien Hui,18,1658
2025-07-23,China Open 2025,Round 1,MD,ONG Yew Sin / TEO Ee Yi,28,1955,REN Xiang Yu / SUN Wen ..,,1763
2025-07-23,China Open 2025,Round 1,MS,LIN Chun-Yi,16,2240,CHI Yu Jen,29,2069
2025-07-23,China Open 2025,Round 1,WS,Riko GUNJI,28,2087,ZHANG Beiwen,27,2116
2025-07-23,China Open 2025,Round 1,WS,CHIU Pin-Chian,21,1901,Pornpawee CHOCHUWONG,7,2289
2025-07-23,China Open 2025,Round 1,WD,GO Pei Kee / TEOH Mei Xing,22,1809,Paulina CHALUPSKA / Kornelia MARCHEWKA,40,1600
2025-07-23,China Open 2025,Round 1,XD,LU Ming Yang / HUNG En-Tzu,35,1733,Julien MAIO / Lea PALERMO,40,1675
2025-07-23,China Open 2025,Round 1,WS,WANG Zhi Yi,2,2514,HSU Wen Chi,37,1980
2025-07-23,China Open 2025,Round 1,MS,SHI Yu Qi,2,2500,WENG Hong Yang,11,2232
2025-07-23,China Open 2025,Round 1,MS,WANG Zheng Xing,23,2021,Kodai NARAOKA,7,2187
2025-07-23,China Open 2025,Round 1,MD,Dechapol PUAVARANUKROH / Kittinupong KEDREN,13,1971,Kim ASTRUP / Anders Skaarup RASMUSSEN,4,2053
2025-07-23,China Open 2025,Round 1,WS,Busanan ONGBAMRUNGPHAN,20,1990,Polina BUHROVA,39,1721
2025-07-23,China Open 2025,Round 1,MS,Brian YANG,32,1866,Anthony Sinisuka GINTING,46,2119
2025-07-23,China Open 2025,Round 1,WD,Rin IWANAGA / Kie NAKANISHI,8,2104,JEONG Na Eun / LEE Yeon Woo,48,1933
2025-07-23,China Open 2025,Round 1,WD,LIU Sheng Shu / TAN Ning,1,2418,Gronya SOMERVILLE / Angela YU,35,1749
2025-07-23,China Open 2025,Round 1,WS,SUNG Shuo Yun,23,1873,Line Højmark KJAERSFELDT,19,1995
2025-07-23,China Open 2025,Round 1,MS,LEE Chia Hao,21,2099,LU Guang Zu,12,2250
2025-07-23,China Open 2025,Round 1,WS,Unnati HOODA,35,1865,Kirsty GILMOUR,29,1937
2025-07-23,China Open 2025,Round 1,MD,Leo Rolly CARNANDO / Bagas MAULANA,10,1981,Takumi NOMURA / Yuichi SHIMABUKURO,31,1826
2025-07-23,China Open 2025,Round 1,XD,Mads VESTERGAARD / Christine BUSCH,24,1767,Callum HEMMING / Estelle VAN ZANDT,30,1771
2025-07-23,China Open 2025,Round 1,MD,Aaron CHIA / SOH Wooi Yik,2,2173,Rasmus KJÆR / Frederik SØGAARD,19,1947
2025-07-23,China Open 2025,Round 1,MS,Christo POPOV,14,2210,LEI Lan Xi,28,2055
2025-07-23,China Open 2025,Round 1,XD,JIANG Zhen Bang / WEI Ya Xin,2,2333,Kevin LEE / Josephine WU,117,1690
2025-07-23,China Open 2025,Round 1,MS,Anders ANTONSEN,3,2343,Yushi TANAKA,27,2022
2025-07-23,China Open 2025,Round 1,WS,AN Se Young,1,2766,Michelle LI,16,2081
2025-07-23,China Open 2025,Round 1,XD,Ruttanapon KETSAOPAR / Jhenicha SUDJAIPRAPARAT,15,1890,YANG Po Hsuan / HU Ling Fang,12,1760
2025-07-23,China Open 2025,Round 1,WS,Akane YAMAGUCHI,4,2406,Mia BLICHFELDT,26,2042
2025-07-23,China Open 2025,Round 1,MD,Satwiksairaj RANKIREDDY / Chirag SHETTY,12,2137,Kenya MITSUI / Hiroki OKAMURA,33,1757
2025-07-23,China Open 2025,Round 1,WS,PUSARLA V. Sindhu,15,2045,Tomoka MIYAZAKI,6,2147
2025-07-23,China Open 2025,Round 1,MS,Toma Junior POPOV,17,2117,Alex LANIER,9,2349
2025-07-23,China Open 2025,Round 1,XD,TANG Chun Man / TSE Ying Suet,5,2122,CHEN Zhi Xian / Francesca CORBETT,91,1604
2025-07-23,China Open 2025,Round 1,XD,Jafar HIDAYATULLAH / Felisha Alberta SI,14,1978,GOH Soon Huat / LAI Shevon Jemie,6,2051
2025-07-23,China Open 2025,Round 1,WD,JIA Yi Fan / ZHANG Shu Xian,7,2196,Nami MATSUYAMA / Chiharu SHIDA,2,2280
2025-07-23,China Open 2025,Round 1,WD,YEUNG .. / YEUNG Pak Hon,17,1821,Rutaparn.. / Swetaparn DEESOM,36,1531
2025-07-23,China Open 2025,Round 1,MD,KIM Won Ho / SEO Seung Jae,1,2305,XIE Hao Nan / ZENG Wei Han,29,1831
2025-07-23,China Open 2025,Round 1,XD,WANG Chang / JEONG Na Eun,,1619,Thom GICQUEL / Delphine DELRUE,7,2082
2025-07-23,China Open 2025,Round 1,MS,Jonatan CHRISTIE,4,2251,Jia Heng Jason TEH,22,2015
2025-07-23,China Open 2025,Round 1,XD,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL,3,2261,HEE Yong KWON / JIN Yu Jia,23,1722
2025-07-23,China Open 2025,Round 1,XD,Amri SYAHNAWI / Nita Violina MARWAH,20,1907,CHENG Chi Ya / ZHANG Chi,11,2003
2025-07-23,China Open 2025,Round 1,MD,KANG Min Hyuk / KI Dong Ju,40,1983,GOH Sze Fei / Nur IZZUDDIN,3,2137
2025-07-24,China Open 2025,Round 2,WS,AN Se Young,1,2766,SIM Yu Jin,14,2229
2025-07-24,China Open 2025,Round 2,MD,MAN Wei Chong / TEE Kai Wun,7,2138,Nur Mohd Azriyn Ayub / TAN Wee Kiong,25,1892
2025-07-24,China Open 2025,Round 2,WD,KIM Hye Rin / KONG Hee Yong,6,2191,HSIEH Pei Lan / HUNG En-Tzu,12,1921
2025-07-24,China Open 2025,Round 2,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,86,1947,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,8,2071
2025-07-24,China Open 2025,Round 2,MD,LIANG Wei Keng / WANG Chang,6,2113,HUANG Di / LIU Yang,17,1954
2025-07-24,China Open 2025,Round 2,MD,KANG Min Hyuk / KI Dong Ju,40,2020,Daniel LUNDGAARD / Mads VESTERGAARD,26,1871
2025-07-24,China Open 2025,Round 2,WD,Yuki FUKUSHIMA / Mayu MATSUMOTO,9,2081,Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI,10,1974
2025-07-24,China Open 2025,Round 2,WD,BAEK Ha Na / LEE So Hee,4,2155,LUI Lok Lok / TSANG Hiu Yan,27,1748
2025-07-24,China Open 2025,Round 2,MS,SHI Yu Qi,2,2509,Nhat NGUYEN,34,2053
2025-07-24,China Open 2025,Round 2,WS,CHEN Yu Fei,5,2641,GAO Fang jie,12,2239
2025-07-24,China Open 2025,Round 2,WD,GO Pei Kee / TEOH Mei Xing,22,1824,Rin IWANAGA / Kie NAKANISHI,8,2118
2025-07-24,China Open 2025,Round 2,WD,LIU Sheng Shu / TAN Ning,1,2419,Lauren LAM / Allison Qu..,28,1840
2025-07-24,China Open 2025,Round 2,WS,HAN Yue,3,2336,HAN Qian Xi,34,1967
2025-07-24,China Open 2025,Round 2,WS,Unnati HOODA,35,1900,PUSARLA V. Sindhu,15,2078
2025-07-24,China Open 2025,Round 2,MD,Aaron CHIA / SOH Wooi Yik,2,2184,Christo POPOV / Toma Junior POPOV,20,1915
2025-07-24,China Open 2025,Round 2,MD,KIM Won Ho / SEO Seung Jae,1,2308,Takuro HOKI / Yugo KOBAYASHI,16,2099
2025-07-24,China Open 2025,Round 2,XD,WANG Chang / JEONG Na Eun,,1716,Amri SYAHNAWI / Nita Violina MARWAH,20,1943
2025-07-24,China Open 2025,Round 2,WD,LI Yi jing / LUO Xu Min,5,2027,Mizuki OTAKE / Miyu TAKAHASHI,26,1885
2025-07-24,China Open 2025,Round 2,MD,ONG Yew Sin / TEO Ee Yi,28,1968,Dechapol PUAVARANUKROH / Kittinupong KEDREN,13,2004
2025-07-24,China Open 2025,Round 2,XD,FENG Yan Zhe / HUANG Dong Ping,1,2397,WONG Tien Ci / LIM Chiew Sien,34,1679
2025-07-24,China Open 2025,Round 2,MS,Anders ANTONSEN,3,2350,LIN Chun-Yi,16,2254
2025-07-24,China Open 2025,Round 2,MS,LI Shi Feng,5,2315,NG Ka Long Angus,20,2095
2025-07-24,China Open 2025,Round 2,WD,Pearly TAN / THINAAH Muralitharan,3,2225,Rui HIROKAMI / Sayaka HIROTA,99,1894
2025-07-24,China Open 2025,Round 2,WD,JIA Yi Fan / ZHANG Shu Xian,7,2227,YEUNG .. / YEUNG Pak Hon,17,1831
2025-07-24,China Open 2025,Round 2,MS,WANG Zheng Xing,23,2059,LEE Chia Hao,21,2135
2025-07-24,China Open 2025,Round 2,WS,Gregoria Mariska TUNJUNG,8,2202,LIN Hsiang Ti,22,1980
2025-07-24,China Open 2025,Round 2,WS,Akane YAMAGUCHI,4,2411,Busanan ONGBAMRUNGPHAN,20,1999
2025-07-24,China Open 2025,Round 2,XD,TANG Chun Man / TSE Ying Suet,5,2124,Ruttanapon KETSAOPAR / Jhenicha SUDJAIPRAPARAT,15,1908
2025-07-24,China Open 2025,Round 2,XD,JIANG Zhen Bang / WEI Ya Xin,2,2334,LU Ming Yang / HUNG En-Tzu,35,1764
2025-07-24,China Open 2025,Round 2,WS,WANG Zhi Yi,2,2516,Riko GUNJI,28,2115
2025-07-24,China Open 2025,Round 2,MD,Satwiksairaj RANKIREDDY / Chirag SHETTY,12,2143,Leo Rolly CARNANDO / Bagas MAULANA,10,1997
2025-07-24,China Open 2025,Round 2,XD,Rehan Naufal KUSHARJANTO / Gloria Emanuelle WIDJAJA,16,1917,Hiroki MIDORIKAWA / Natsu SAITO,8,2065
2025-07-24,China Open 2025,Round 2,MS,Christo POPOV,14,2224,Jonatan CHRISTIE,4,2261
2025-07-24,China Open 2025,Round 2,WS,CHIU Pin-Chian,21,1932,SUNG Shuo Yun,23,1912
2025-07-24,China Open 2025,Round 2,XD,CHEN Tang Jie / TOH Ee Wei,4,2127,GAO Jia Xuan / WU Meng Ying,39,1914
2025-07-24,China Open 2025,Round 2,MS,CHOU Tien Chen,6,2214,PRANNOY H. S.,35,2026
2025-07-24,China Open 2025,Round 2,MS,Toma Junior POPOV,17,2157,Brian YANG,32,1914
2025-07-24,China Open 2025,Round 2,MS,Kunlavut VITIDSARN,1,2435,LEONG Jun Hao,26,2155
2025-07-24,China Open 2025,Round 2,XD,GUO Xin Wa / CHEN Fang Hui,9,2032,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL,3,2263
2025-07-24,China Open 2025,Round 2,XD,Jafar HIDAYATULLAH / Felisha Alberta SI,14,2011,Mads VESTERGAARD / Christine BUSCH,24,1802
2025-07-25,China Open 2025,Quarter final,MD,Satwiksairaj RANKIREDDY / Chirag SHETTY,12,2158,ONG Yew Sin / TEO Ee Yi,28,1998
2025-07-25,China Open 2025,Quarter final,MD,Aaron CHIA / SOH Wooi Yik,2,2193,MAN Wei Chong / TEE Kai Wun,7,2148
2025-07-25,China Open 2025,Quarter final,MD,LIANG Wei Keng / WANG Chang,6,2128,KANG Min Hyuk / KI Dong Ju,40,2036
2025-07-25,China Open 2025,Quarter final,MS,Anders ANTONSEN,3,2369,Toma Junior POPOV,17,2167
2025-07-25,China Open 2025,Quarter final,WS,AN Se Young,1,2769,CHEN Yu Fei,5,2645
2025-07-25,China Open 2025,Quarter final,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,86,1984,KIM Won Ho / SEO Seung Jae,1,2320
2025-07-25,China Open 2025,Quarter final,MS,WANG Zheng Xing,23,2090,Christo POPOV,14,2252
2025-07-25,China Open 2025,Quarter final,WD,KIM Hye Rin / KONG Hee Yong,6,2200,BAEK Ha Na / LEE So Hee,4,2160
2025-07-25,China Open 2025,Quarter final,WS,HAN Yue,3,2341,Gregoria Mariska TUNJUNG,8,2213
2025-07-25,China Open 2025,Quarter final,WD,Pearly TAN / THINAAH Muralitharan,3,2232,Yuki FUKUSHIMA / Mayu MATSUMOTO,9,2099
2025-07-25,China Open 2025,Quarter final,WD,JIA Yi Fan / ZHANG Shu Xian,7,2232,GO Pei Kee / TEOH Mei Xing,22,1876
2025-07-25,China Open 2025,Quarter final,WD,LIU Sheng Shu / TAN Ning,1,2421,LI Yi jing / LUO Xu Min,5,2043
2025-07-25,China Open 2025,Quarter final,WS,Akane YAMAGUCHI,4,2416,Unnati HOODA,35,1942
2025-07-25,China Open 2025,Quarter final,MS,SHI Yu Qi,2,2513,LI Shi Feng,5,2326
2025-07-25,China Open 2025,Quarter final,XD,Jafar HIDAYATULLAH / Felisha Alberta SI,14,2023,TANG Chun Man / TSE Ying Suet,5,2136
2025-07-25,China Open 2025,Quarter final,XD,FENG Yan Zhe / HUANG Dong Ping,1,2398,Rehan Naufal KUSHARJANTO / Gloria Emanuelle WIDJAJA,16,1956
2025-07-25,China Open 2025,Quarter final,MS,CHOU Tien Chen,6,2227,Kunlavut VITIDSARN,1,2443
2025-07-25,China Open 2025,Quarter final,WS,WANG Zhi Yi,2,2520,CHIU Pin-Chian,21,1958
2025-07-25,China Open 2025,Quarter final,XD,JIANG Zhen Bang / WEI Ya Xin,2,2336,WANG Chang / JEONG Na Eun,,1777
2025-07-25,China Open 2025,Quarter final,XD,GUO Xin Wa / CHEN Fang Hui,9,2073,CHEN Tang Jie / TOH Ee Wei,4,2139
2025-07-26,China Open 2025,Semi final,MD,Aaron CHIA / SOH Wooi Yik,2,2216,Satwiksairaj RANKIREDDY / Chirag SHETTY,12,2173
2025-07-26,China Open 2025,Semi final,WS,HAN Yue,3,2358,AN Se Young,1,2786
2025-07-26,China Open 2025,Semi final,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,86,2033,LIANG Wei Keng / WANG Chang,6,2147
2025-07-26,China Open 2025,Semi final,WS,WANG Zhi Yi,2,2522,Akane YAMAGUCHI,4,2419
2025-07-26,China Open 2025,Semi final,MS,WANG Zheng Xing,23,2129,Anders ANTONSEN,3,2381
2025-07-26,China Open 2025,Semi final,MS,SHI Yu Qi,2,2526,CHOU Tien Chen,6,2268
2025-07-26,China Open 2025,Semi final,WD,LIU Sheng Shu / TAN Ning,1,2426,KIM Hye Rin / KONG Hee Yong,6,2224
2025-07-26,China Open 2025,Semi final,XD,JIANG Zhen Bang / WEI Ya Xin,2,2338,Jafar HIDAYATULLAH / Felisha Alberta SI,14,2059
2025-07-26,China Open 2025,Semi final,WD,JIA Yi Fan / ZHANG Shu Xian,7,2238,Pearly TAN / THINAAH Muralitharan,3,2249
2025-07-26,China Open 2025,Semi final,XD,FENG Yan Zhe / HUANG Dong Ping,1,2402,GUO Xin Wa / CHEN Fang Hui,9,2105
2025-07-27,China Open 2025,Final,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,86,2070,Aaron CHIA / SOH Wooi Yik,2,2240
2025-07-27,China Open 2025,Final,WS,WANG Zhi Yi,2,2541,HAN Yue,3,2378
2025-07-27,China Open 2025,Final,MS,SHI Yu Qi,2,2536,WANG Zheng Xing,23,2173
2025-07-27,China Open 2025,Final,WD,LIU Sheng Shu / TAN Ning,1,2439,JIA Yi Fan / ZHANG Shu Xian,7,2266
2025-07-27,China Open 2025,Final,XD,FENG Yan Zhe / HUANG Dong Ping,1,2410,JIANG Zhen Bang / WEI Ya Xin,2,2347
2025-08-25,BWF World Championships 2025,Round 1,MD,LIU Kuan Han / YANG Po Hsuan,23,1916,Hariharan AMSAKARUNAN / Ruban KUMAR,33,1646
2025-08-25,BWF World Championships 2025,Round 1,WD,Lauren LAM / Allison QUEK,21,1840,Sian KELLY / Annie LADDHA,68,1540
2025-08-25,BWF World Championships 2025,Round 1,WD,Abbygael NEYRA / Lizzie TOLMAN,59,1564,Nikol CAVDAROVA / Carmen MARTIN,92,1604
2025-08-25,BWF World Championships 2025,Round 1,MD,Ruben GOMEZ / Carlos PIOTTO,101,1559,Jonathan MCDERMOTT / Nyl YAKURA,52,1669
2025-08-25,BWF World Championships 2025,Round 1,WS,Yvonne LI,55,1775,Ines Lucia CASTILLO SILVA,97,1677
2025-08-25,BWF World Championships 2025,Round 1,MS,Nhat NGUYEN,30,2050,Brian YANG,31,1902
2025-08-25,BWF World Championships 2025,Round 1,WD,Julie MACPHERSON / Ciara TORRANCE,32,1580,Isuri ATTANAYAKE / Sithumi DISSANAYAKE,108,1500
2025-08-25,BWF World Championships 2025,Round 1,WD,Tea MARQUET / Flavie VANACKER,56,1682,Hasini AMBALANGODAGE / Hasara WIRATUNGA,101,1500
2025-08-25,BWF World Championships 2025,Round 1,MD,NGUYEN Tien Minh / TRAN Dinh Hoang,126,1642,Izak BAJIC / Matheus VIEIRA,116,1655
2025-08-25,BWF World Championships 2025,Round 1,MD,Christo POPOV / Toma Junior POPOV,19,1905,Keith MARTIN / Jack YU,145,1596
2025-08-25,BWF World Championships 2025,Round 1,MD,Solomon GBENGA / Julius VILLANUEVA,123,1660,Koceila MAMMERI / Youcef SABRI,122,1849
2025-08-25,BWF World Championships 2025,Round 1,MD,Eng Keat GOH / Junsuke KAWAHARA,59,1618,Agil GABI / Dicky Dwi PANGESTU,82,1507
2025-08-25,BWF World Championships 2025,Round 1,WD,SUNG Shuo Yun / YU Chien Hui,20,1644,Orla FLOYD / Moya RYAN,96,1496
2025-08-25,BWF World Championships 2025,Round 1,MS,Kodai NARAOKA,8,2150,Dumindu ABEYWICKRAMA,153,1506
2025-08-25,BWF World Championships 2025,Round 1,MD,Alexander DUNN / Adam PRICE,74,1704,Yann ORIGIN / PHAM Minh Nhat,112,1532
2025-08-25,BWF World Championships 2025,Round 1,WD,Kirsten DEBAERE / Mariia STOLIARENKO,94,1578,Fadilah Shamika MOHAMAD / Tracy NALUWOOZA,164,1577
2025-08-25,BWF World Championships 2025,Round 1,WD,Margot LAMBERT / Camille PION,42,1789,Priya KONJENGBAM / Shruti MISHRA,39,1651
2025-08-25,BWF World Championships 2025,Round 1,WD,Gronya SOMERVILLE / Angela YU,30,1748,Laksika KANLAHA / Phataimas MUENWONG,41,1812
2025-08-25,BWF World Championships 2025,Round 1,WS,SIM Yu Jin,12,2227,ZHANG Wen Yu,51,1806
2025-08-25,BWF World Championships 2025,Round 1,MD,CHEN Zhi Xian / Presley SHIN Jian Da,30,1789,Peeratchai ROAJANAWONG / Pakkapon TEERARATSAKUL,43,1842
2025-08-25,BWF World Championships 2025,Round 1,MD,Rasmus GEMKE / Frederik SØGAARD,21,1935,Ivan RUSINOV / Iliyan STOYANOV,95,1572
2025-08-25,BWF World Championships 2025,Round 1,WS,Gregoria Mariska TUNJUNG,7,2196,Petra MAIXNEROVÁ,115,1652
2025-08-25,BWF World Championships 2025,Round 1,WD,Paula LORENTE / Lucia RODRIGUEZ,75,1677,Serena ANITA / Anna HAGSTROM,72,1536
2025-08-25,BWF World Championships 2025,Round 1,WD,Polina BUGROVA / Yevheniia SKOKAN,24,1534,Mihaela ANTONESCU / Tsvetina PETRUNOVA,84,1524
2025-08-25,BWF World Championships 2025,Round 1,WS,AN Se Young,1,2766,Clara LASSAUX,100,1598
2025-08-25,BWF World Championships 2025,Round 1,WD,Gabriela STOEVA / Stefani STOEVA,19,1977,Rutaparn OBBOON / Swetaparn DEESOM,38,1509
2025-08-25,BWF World Championships 2025,Round 1,WS,Ranithma LIYANAGE,107,1607,Rachael DARRAGH,159,1491
2025-08-25,BWF World Championships 2025,Round 1,MD,HUNG Kai Xiang / LUI Chun Kit,117,1674,Kevin LEE / Ty Alexander LEONG,45,1630
2025-08-25,BWF World Championships 2025,Round 1,MS,Kalle KOLJONEN,54,1819,Harry HUANG,65,1734
2025-08-25,BWF World Championships 2025,Round 1,WD,Lucie AMET / Caroline ROHNER,63,1589,Paulina CHALUPSKA / Kornelia MARCHEWKA,36,1575
2025-08-25,BWF World Championships 2025,Round 1,MD,Malik BOGDANOV / Kenneth NIELSEN,66,1606,Jonathan MCDERMOTT / Christoph WEGNER,99,1591
2025-08-25,BWF World Championships 2025,Round 1,MS,NG Ka Long Angus,22,2076,Collins Valentine FILIMON,138,1705
2025-08-25,BWF World Championships 2025,Round 1,MS,SHI Yu Qi,1,2542,Lakshya SEN,21,2114
2025-08-25,BWF World Championships 2025,Round 1,WS,Julie Dawall JAKOBSEN,32,1906,Milena SCHNIDER,120,1576
2025-08-25,BWF World Championships 2025,Round 1,MS,Alex LANIER,7,2309,Kantaphon WANGCHAROEN,46,1831
2025-08-25,BWF World Championships 2025,Round 1,MD,Christoph WEGNER / Matthew NOTTINGHAM,40,1717,Daniel FRIIS / Rodrigo SEGURA,90,1634
2025-08-25,BWF World Championships 2025,Round 1,MD,Jiří KRÁL / Ondrej KRAPL,71,1645,Fabricio AUGUSTO / Davi SILVA,67,1723
2025-08-25,BWF World Championships 2025,Round 1,WS,NGUYEN Thuy Linh,22,1995,Ratchanok INTANON,10,2141
2025-08-25,BWF World Championships 2025,Round 1,MD,Eloi ADAM / Leo ROSSI,39,1802,Rory EASON / Alex GRECU,53,1678
2025-08-25,BWF World Championships 2025,Round 1,MS,LEE Chia Hao,20,2104,Giovanni TOTI,136,1676
2025-08-25,BWF World Championships 2025,Round 1,WS,CHEN Yu Fei,4,2630,Anna TATRANOVA,90,1631
2025-08-25,BWF World Championships 2025,Round 1,MS,Julien CARRAGGI,59,1752,LE Duc Phat,69,1726
2025-08-25,BWF World Championships 2025,Round 1,MS,Christo POPOV,10,2215,PUI Pang Fong,126,1681
2025-08-25,BWF World Championships 2025,Round 1,WS,Busanan ONGBAMRUNGPHAN,18,1997,Tereza ŠVÁBÍKOVÁ,92,1635
2025-08-25,BWF World Championships 2025,Round 1,WS,Ozge BAYRAK,106,1812,Tiffany HO,143,1801
2025-08-25,BWF World Championships 2025,Round 1,WD,Airah MAGANAKA / Eleanor CORRIGAN,99,1500,Taabia KHAN / Mysha OEHLBERG,78,1500
2025-08-25,BWF World Championships 2025,Round 1,WS,Mia BLICHFELDT,26,2036,SUNG Shuo Yun,25,1886
2025-08-25,BWF World Championships 2025,Round 1,MS,LU Guang Zu,11,2215,Jia Heng Jason TEH,24,1992
2025-08-25,BWF World Championships 2025,Round 1,MS,Victor LAI,51,1934,Edward LAU,135,1889
2025-08-25,BWF World Championships 2025,Round 1,WS,Michelle LI,16,2080,Natsuki NIDAIRA,20,2060
2025-08-25,BWF World Championships 2025,Round 1,WS,Kirsty GILMOUR,31,1904,Fadilah Shamika MOHAMAD,166,1699
2025-08-25,BWF World Championships 2025,Round 1,MD,KIM Gi Jung / KIM Sa Rang,72,1843,LAW Cheuk Him / YEUNG Shing Chit,165,1531
2025-08-25,BWF World Championships 2025,Round 1,MS,Aria DINATA,85,1795,Dicky Dwi PANGESTU,93,1710
2025-08-25,BWF World Championships 2025,Round 1,MS,LOH Kean Yew,9,2258,Georges Julien PAUL,,1764
2025-08-25,BWF World Championships 2025,Round 1,WS,YEO Jia Min,13,2169,THET Htar Thuzar,93,1586
2025-08-25,BWF World Championships 2025,Round 1,MS,JEON Hyeok Jin,38,1956,LEE Zii Jia,52,2221
2025-08-25,BWF World Championships 2025,Round 1,WD,Selin HÜSNÜOGLU / Amelie LEFEBVRE,82,1573,Jacqueline FUNAOKA / Samia LIMA,64,1598
2025-08-25,BWF World Championships 2025,Round 1,MS,WENG Hong Yang,16,2223,Jack YU,134,1810
2025-08-25,BWF World Championships 2025,Round 1,WD,LUI Lok Hang Angus / TSANG Ho Wai Ethan,26,1752,Cloé BRASTIAUX / Julie FRADET,103,1500
2025-08-25,BWF World Championships 2025,Round 1,WS,Ishika JAISWAL,67,1710,Stefani STOEVA,88,1744
2025-08-25,BWF World Championships 2025,Round 1,WS,Pornpawee CHOCHUWONG,6,2261,Yue Yann Jaslyn HOOI,98,1622
2025-08-25,BWF World Championships 2025,Round 1,MD,Junaidi ARIFFIN / YAP Roy King,22,1923,Kenya MITSUI / Hiroki OKAMURA,34,1750
2025-08-25,BWF World Championships 2025,Round 1,MS,Yushi TANAKA,27,2015,LI Shi Feng,4,2313
2025-08-26,BWF World Championships 2025,Round 2,MD,Ben LANE / Sean VENDY,14,1926,KIM Gi Jung / KIM Sa Rang,72,1852
2025-08-26,BWF World Championships 2025,Round 2,MD,MAN Wei Chong / TEE Kai Wun,7,2125,Christo POPOV / Toma Junior POPOV,19,1913
2025-08-26,BWF World Championships 2025,Round 2,WD,JIA Yi Fan / ZHANG Shu Xian,6,2251,Selin HÜSNÜOGLU / Amelie LEFEBVRE,82,1640
2025-08-26,BWF World Championships 2025,Round 2,WD,Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI,10,1955,Julie MACPHERSON / Ciara TORRANCE,32,1627
2025-08-26,BWF World Championships 2025,Round 2,WD,BAEK Ha Na / LEE So Hee,4,2136,Margot LAMBERT / Camille PION,42,1810
2025-08-26,BWF World Championships 2025,Round 2,MD,Kim ASTRUP / Anders Skaarup RASMUSSEN,5,2021,Alexander DUNN / Adam PRICE,74,1726
2025-08-26,BWF World Championships 2025,Round 2,MD,CHIU Hsiang Chieh / WANG Chang,16,1852,Solomon GBENGA / Julius VILLANUEVA,123,1731
2025-08-26,BWF World Championships 2025,Round 2,WD,LI Yi Jing / LUO Xu Min,7,2038,Polina BUGROVA / Yevheniia SKOKAN,24,1603
2025-08-26,BWF World Championships 2025,Round 2,MD,Leo Rolly CARNANDO / Bagas MAULANA,10,1981,Eloi ADAM / Leo ROSSI,39,1824
2025-08-26,BWF World Championships 2025,Round 2,WD,HSU Yin-Hui / LIN Jhih Yong,15,1808,Airah MAGANAKA / Eleanor CORRIGAN,99,1579
2025-08-26,BWF World Championships 2025,Round 2,WD,Rin IWANAGA / Kie NAKANISHI,9,2075,Kirsten DEBAERE / Mariia STOLIARENKO,94,1640
2025-08-26,BWF World Championships 2025,Round 2,WD,LIU Sheng Shu / TAN Ning,1,2454,Lucie AMET / Caroline ROHNER,63,1646
2025-08-26,BWF World Championships 2025,Round 2,WD,CHANG Tak Ching / YANG Ching Tun,16,1726,Paula LORENTE / Lucia RODRIGUEZ,75,1704
2025-08-26,BWF World Championships 2025,Round 2,MD,KIM Won Ho / SEO Seung Jae,1,2274,Eng Keat GOH / Junsuke KAWAHARA,59,1655
2025-08-26,BWF World Championships 2025,Round 2,MD,Takuro HOKI / Yugo KOBAYASHI,13,2087,Malik BOGDANOV / Kenneth NIELSEN,66,1660
2025-08-26,BWF World Championships 2025,Round 2,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,4,2079,HUNG Kai Xiang / LUI Chun Kit,117,1714
2025-08-26,BWF World Championships 2025,Round 1,WS,LIN Hsiang Ti,21,1994,Clara AZURMENDI,79,1686
2025-08-26,BWF World Championships 2025,Round 1,MS,Fabian ROTH,95,1712,Ygor COELHO,,1780
2025-08-26,BWF World Championships 2025,Round 1,XD,Rory EASON / Lizzie TOLMAN,43,1725,Jonathan MCDERMOTT / Crystal LAI,61,1636
2025-08-26,BWF World Championships 2025,Round 1,WS,Putri Kusuma WARDANI,9,2190,LO Sin Yan Happy,45,1806
2025-08-26,BWF World Championships 2025,Round 1,MS,LEE Cheuk Yiu,13,2102,Gustav BJORKLER,97,1778
